,Item_ID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,Price
167,Item_167,1.4096123399216,3.04192569299143,6.36858006936023,4.84054529240287,3.44588547954547,9.60522764990604,8.09736799429754,6.78895517371806,1368
168,Item_168,3.36381318282605,7.17872332290966,6.19233700748472,1.00035480918023,8.51889834201341,4.76912554377491,4.71494974741607,2.56515025065365,982
169,Item_169,3.16021363689508,9.02659413943725,5.31060785675241,3.21975916967454,1.61897952593826,6.59380359136941,7.04150837454864,6.79029786447787,1368
170,Item_170,6.76920509857711,5.67420460236629,7.88609008749553,1.45695734486023,9.62436624033884,8.81709272980862,9.43029989347474,3.07175285107475,1231
171,Item_171,2.9735590863992,1.89798398791211,4.72439064254756,7.84214372621922,8.83015717763584,2.48203782904555,7.87499295996306,5.5879400578541,1096
172,Item_172,8.20368205333087,4.66270523615145,6.55708941559835,2.18338572772424,8.26510602958988,9.46766405175732,8.24975062821652,8.88059153937523,1789
173,Item_173,5.12897485761325,8.00060812191918,6.37958718043911,9.3489464319314,1.72195916816662,8.96340930082015,8.77930400901142,5.77840506176971,1836
174,Item_174,9.9718062724691,9.6173947565773,9.04787867418104,3.68746789318155,3.03119823994091,7.2659167718253,9.18405862171538,7.12576417535534,1004
175,Item_175,4.98338991516651,6.38030329973008,9.22207489020964,9.10716024186734,3.98651421497204,6.80599437507958,5.48187967790068,8.05199677022068,1729
176,Item_176,5.50932248279858,9.58137057806777,8.60971730337299,3.65424900657493,1.68913399514133,4.06162003669316,3.00883296990291,7.07391127680828,917
177,Item_177,8.3386720052868,8.756472636341,2.66184668342684,4.64506658755989,2.16970469010332,3.821908517849,3.92663489403361,7.89999460335985,1639
178,Item_178,1.23307811189182,9.7652074370095,2.7235498186816,6.94146886014102,7.87227610179721,8.44419644144235,1.62518848510937,8.35625630203812,1514
179,Item_179,5.13943751218584,3.54189899538317,5.01741417309339,9.56491359113116,4.00848078561267,2.6981185890125,8.96890667441147,6.13882534418971,899
180,Item_180,3.16496186994273,3.82713953571531,2.54391738919962,8.25990396807344,5.81078985088151,6.24704443577221,8.30347192835724,1.68220417054089,1918
181,Item_181,7.94433631254085,6.92223161887832,1.99935725819656,5.18517510460112,5.60051706916471,3.60188454696225,7.60346521105437,7.25836868617016,1827
182,Item_182,5.14318940291104,2.4107984207181,5.06595134201945,8.22670674309437,1.08489264185743,3.12634039708283,5.82854316149207,4.46761357315006,1973
183,Item_183,5.48435661044663,5.09513675697073,5.09461191852853,4.21922035895705,7.84196030316159,8.13789431259495,1.26366364590743,8.45870642372994,978
184,Item_184,1.69097399639384,7.7904873404357,5.23105198736678,3.75154369475229,6.16382716419626,4.30008635976582,1.83953971376052,3.3393013695437,1692
185,Item_185,6.02571372729344,7.10140988845358,3.38754977380464,9.12830798674205,1.95366318157088,9.32308828339954,7.17650876101128,1.32118050862237,1722
186,Item_186,1.2195942767384,5.16086935232607,6.87943772476903,2.5787642730362,5.18057188450364,5.04869849448603,3.32477973993583,4.480981580562,1785
187,Item_187,1.63938003829388,3.12771528718068,8.46486198056454,1.02479738465545,6.81219843550801,5.08592539670103,8.18458149014057,9.88440908073868,1031
188,Item_188,7.41297128688701,1.55728579434264,2.89923467364472,3.55031709835211,4.82760125067465,6.96263765877377,2.91286870755605,8.53086662200296,1469
189,Item_189,2.94056038962927,6.65807288753785,1.19164791902638,8.42162071042575,8.27089120088954,7.11753228877105,1.08891427844979,7.94546512283382,1058
190,Item_190,1.07699017449406,9.35009124746633,4.22698713420859,4.03300674049735,6.49795629199295,7.44696745610977,3.2243020495629,8.85739749284697,924
191,Item_191,3.73669383545319,4.29080834903979,8.14907844069294,3.06179953331118,8.39527129432915,8.85244202193105,4.93921050901066,2.42084358279231,1046
192,Item_192,1.69040945211608,8.76216344426151,3.7542637393136,6.09487331004805,7.02283930971947,8.68477091835796,2.1669093896029,8.55452736264817,813
193,Item_193,9.46462405046489,8.69859017832568,8.4164924034927,3.9358708102038,7.04891002349679,5.12441218190316,1.92723937240423,9.23393910665399,1969
194,Item_194,2.33639782519816,4.60365625238987,9.91347254660035,5.43382477478666,7.6403758303107,8.84054375050977,5.90086886034347,9.4993271043165,896
195,Item_195,6.5869702320048,9.65290801666108,7.83103001624059,5.76185836953596,9.028220625049,2.04451569007973,1.66917196346723,7.89063701248513,1092
196,Item_196,9.74106060920918,1.57420606508964,1.93721391108889,4.58019339200574,7.62789276890443,8.23761078862723,3.36549735394388,4.6134346742618,1281
197,Item_197,1.70922139200421,8.88515494090802,1.49797119876381,2.46355601191545,2.26037443816254,7.47421634883359,1.30564456531304,9.24757926963266,1795
198,Item_198,5.25322278445944,5.81314853063374,7.50922527688346,5.46204012213988,6.46401076592767,3.47045484966884,8.01013642378301,7.8390879598899,1709
199,Item_199,4.67128071134728,3.97716919919097,2.72288216261854,2.73483517350692,1.11821853427584,5.4911432154223,8.46260579143778,9.10174269543162,1956
200,Item_200,1.97750330678539,4.06771444799179,9.09261883957488,2.63455288418617,1.81276249833919,5.54425605105567,5.90845603686001,2.72304495177118,1703
201,Item_201,9.00636182049089,5.64048448712061,5.4024285532902,1.37879850799091,4.27570025940081,3.65001672801599,9.45231562535864,8.08191477054239,1343
202,Item_202,9.13057499615751,3.57575038742891,1.69310984482107,6.04033283079372,3.52660264756386,3.79769036935649,7.14648247275857,1.14144785902663,819
203,Item_203,8.99184345367094,4.07760402435843,1.58570181376351,6.78916011937604,2.80324412975888,8.10433799317359,8.31821287438943,4.03624530452937,1204
204,Item_204,2.18016915290128,2.45213569579557,2.30904506048607,8.98326193875949,7.00870048516837,6.601185738479,7.82954537650576,5.03841994042076,1176
205,Item_205,1.4669057994198,7.13787789193348,3.54655175077714,1.65422538018879,8.95790125860278,9.61428158027306,6.46064405346318,9.9492422765064,1406
206,Item_206,5.75187013241035,7.73470711584536,4.39333941395574,3.55568569532127,6.7197770906814,8.8166283764699,5.02092157705625,2.67402601938687,1109
207,Item_207,4.39537780603371,7.35997097334635,5.33068092519872,9.83120667734605,8.89844529498731,8.90532518676706,2.44601329479815,2.04003209062778,1791
208,Item_208,3.0928094185036,2.14274614597249,8.01177968612415,1.04804855273511,7.53549469152779,7.01278371817459,2.64998160747833,5.35597136248258,1289
209,Item_209,7.19573118745775,5.72647168114817,5.39819299777608,7.51905457634392,9.65831895122225,7.61251680636253,9.2079988281806,2.90360851048161,1496
210,Item_210,6.62650558797471,4.20708584772125,5.54728473657675,8.90938040500746,4.63476904898299,5.97133217632389,4.54621403489043,1.1937754223418,1885
211,Item_211,7.68559011255166,4.29728435808038,8.03736509077696,2.20714069186381,4.57250378624259,3.27818855501838,7.29235172050017,5.62173600549819,1252
212,Item_212,9.21308476650889,1.16204065278559,1.48148007798546,4.47909388021333,2.39912027062398,7.0701110995043,6.85364397464707,1.68144085982392,1128
213,Item_213,1.17917796144114,1.02110764011056,1.80018299767553,4.22987476830345,8.42964988369885,6.7057862891845,2.41595377156964,8.73836982650149,1150
214,Item_214,6.98516369175605,2.73381682877213,1.46676202102271,8.83199286625832,7.10373667530613,9.05997843284474,3.19879434315579,6.27689649342615,1636
215,Item_215,9.33585428390327,9.81205495446751,1.05803881658894,9.51477389794535,5.51016617541731,1.73445377263041,2.6657595260642,4.8104093221265,1198
216,Item_216,1.66347630837717,8.45374778290777,3.76520900395168,2.28123311712565,3.07465239741467,7.27923919015288,8.01106297344219,5.1449702325977,913
217,Item_217,2.31131872550548,5.98213981169105,8.79267567355829,3.43063512784887,4.7584797443592,6.43465738292407,5.10898820782701,6.77595312570234,1923
218,Item_218,5.56376561566846,9.63420339070061,8.41098959009975,5.088006165279,8.67477473241799,4.0186012239978,9.62755430970193,5.13334122345279,1754
219,Item_219,4.09622600801464,1.28889826759214,9.45063867121645,5.91710385735036,8.69630087814231,2.93096810155223,2.99698563157095,8.13881439014682,1426
220,Item_220,8.13651422732995,8.10894866779529,4.90184979518619,6.75664147946747,5.31215371989957,1.90381857277681,6.69340595891852,4.04965904187399,1414
221,Item_221,2.63077157400078,7.70931142716184,4.72221642394827,8.31853197619142,5.33634007666319,2.66521999166775,8.25812285683211,1.55638723056684,954
222,Item_222,5.49325216602163,4.63801445029108,4.28410586605475,6.86685066067111,6.41742085764273,3.78110938889309,3.07330510339419,6.69162578858953,1050
223,Item_223,3.33048040988816,3.16590832286845,4.96901501188514,6.45540699426337,6.61367671367671,8.72616115784056,7.70907315952736,1.31150431285215,1722
224,Item_224,1.38012446107172,7.61939384770817,6.70469792714253,1.6292648758211,6.94331977926422,5.48412249608882,6.00365374477533,5.78042935088515,1816
225,Item_225,5.62651633980056,9.73191663779323,4.41261555502866,8.95518226217114,7.25566988833302,7.71461661627744,7.85395237893114,8.75849366957748,1000
226,Item_226,7.71267742444294,3.17595079022918,5.79991320665251,4.12968607399393,4.67909402671271,5.31698170136742,7.5520043601102,9.04823190345618,1152
227,Item_227,6.67739586241256,4.9028793256639,2.17308544710676,3.32241703139497,9.32071157135456,6.32039442521941,5.98351142969542,3.19690760940666,892
228,Item_228,7.66143887334378,1.93798063748291,9.95511521608197,9.77792655416645,2.93261743342196,8.4972493519353,3.52421124989991,5.56902180886431,1481
229,Item_229,9.33536623571433,6.43168570345233,1.39086490081782,2.878032990707,5.98798438402143,3.61287378039061,6.8716744963362,1.79696947223535,1571
230,Item_230,6.53501573689059,2.67400423006929,3.65390406464523,5.39138477168275,3.64152342422005,7.75313341296177,9.24532779357004,2.27088146508027,1443
231,Item_231,5.10336072980287,6.24540835430049,4.21361382456606,5.15920809459347,8.25199904279367,2.76654947148565,3.78104206825702,1.26199139652101,1759
232,Item_232,7.96024023269715,7.51789633694572,6.11511059393724,4.2149884866728,2.8502539647581,9.03260038579843,8.26800865526486,5.20504171309283,1604
233,Item_233,1.01539736710851,3.04645854730695,6.29968748194059,4.04487788073739,5.17498071814035,2.68946963539113,7.72087438245505,9.44477538385464,1797
234,Item_234,5.30351551174274,7.85109919929799,1.27425153402293,3.40812643960535,1.59497032555873,7.36308689807782,3.4036918849656,3.95514386665948,1296
235,Item_235,8.37767919257998,6.6481826475933,4.46226492577537,9.44395631952369,1.9732651140344,4.89513594301739,7.0130932466447,6.43748970201496,1180
236,Item_236,8.89974144015428,2.14291809448201,4.46497899358287,7.63248252363818,5.46363380695772,9.80672228534354,2.89722768096249,7.05199254531653,1617
237,Item_237,9.12284646222031,1.66443950222499,8.79942997979697,9.96379630287691,2.35102460209134,7.5268132510139,9.67814571735698,2.61765092941055,1179
238,Item_238,4.45588331096223,4.93633936807552,8.03980735029527,5.57815669498546,9.77376848492349,5.89605522054912,6.81159356552678,8.82718118308824,1275
239,Item_239,3.99921220835429,1.57012649126868,9.73589159350286,3.97491479350496,7.94704761855844,8.98939947127176,7.34775888479273,3.3904598828497,1402
240,Item_240,7.13758296799392,1.07225496786689,6.62693882603466,7.34444933314329,5.17232914903115,1.23972929275169,4.27324092749956,4.31823524370658,1283
241,Item_241,8.23084667648549,3.33669803625737,1.82388210343324,2.07178379336929,8.47512286500243,5.34893545551201,4.57833864141064,2.06276146778908,908
242,Item_242,7.7677153568141,8.18484552940238,6.71192454845893,5.29495181690372,3.69037216616821,9.37067043335353,9.70110599411592,6.33714446478295,1415
243,Item_243,9.2609462072256,1.29797666651734,1.6546726091605,2.66720774358007,9.36544882764462,5.31231033486366,1.03391284167016,4.59020496758145,1282
244,Item_244,3.1113698093821,6.22545693976303,3.12235746167377,4.02667419511155,9.52017376492439,5.22367329133536,1.59948253644354,1.76961985991268,1991
245,Item_245,8.68716770457518,2.97717939511065,5.88526793898799,7.83571812046155,8.68017555818549,9.11034094927435,5.77701836451004,2.0562571220344,919
246,Item_246,9.05457363925709,4.047753850117,1.99904588722894,7.16351810710195,4.67844553559883,7.59944839336686,2.59397076965975,2.24718933393007,1048
247,Item_247,6.26192559659133,8.69106425287822,3.04915384300448,7.21490085118515,9.47856575623355,1.52428050862304,9.20508207669866,4.15158436645897,1215
248,Item_248,1.38605967816137,8.41707878240696,6.69043365385627,3.30296910041595,7.17803201163113,8.4931986874144,5.50860307404561,8.76451574271275,1339
249,Item_249,1.05592511989442,1.61921962698555,1.13237808921619,3.12337185253531,3.51668558207105,7.58649655393797,6.15537005196718,3.60627300179655,1338
250,Item_250,2.52893662283312,9.88908860419311,1.39462454679058,7.84806664033131,9.43427689824187,2.87028296951762,1.6541469646187,9.4065120938544,887
251,Item_251,6.03637448823466,8.52593537924237,4.78986071860488,8.17797018802348,6.35553655640183,8.9877531112803,3.31864440218005,5.01143168074448,1860
252,Item_252,6.04415822628019,8.66886485555125,7.38618282916971,7.59546424408101,2.71089375841355,4.51449230654918,3.94330377871497,2.50541793301188,951
253,Item_253,8.092511052288,3.66478500374371,5.31778702590175,9.7491790742931,9.1745410707003,8.38343058112476,6.17171321176573,8.20890382003917,1087
254,Item_254,5.60971976896338,8.01239421012569,7.48297899805408,6.72157363602511,3.72624173175098,4.87093881712825,4.48738481896114,9.40412752273519,1147
255,Item_255,2.92999039880033,5.99779039003573,5.76568399442448,3.25325923614982,8.36692578900209,4.50389955551231,9.64669517070002,4.37004305896152,1408
256,Item_256,5.59821977623307,4.33677116408381,5.82928505039186,5.43627819961061,7.70439204926343,1.41086148828816,9.50978850640641,4.58901255675214,1423
257,Item_257,7.00172161071965,5.19003937480981,3.44267780182134,8.19410299421601,9.62936638261834,4.86249012244461,3.3353727021162,5.27942244467424,1301
258,Item_258,2.01847407976101,1.95330044916992,7.36732175138067,8.55596239402974,1.88861757064436,5.72371762227083,1.97320686168302,9.70496980089641,1384
259,Item_259,9.31541484005102,7.20329373009707,7.91121768010223,4.4252215840544,3.99321534982695,7.25303737800623,6.31199397333576,6.67131832768756,902
260,Item_260,9.75836771238451,4.3997804272068,1.75742619017784,5.59551831290607,2.1318178814254,5.95237481618487,3.12280849148516,6.843695411591,1992
261,Item_261,6.1281428451133,4.29570968764635,7.97621312137337,1.18360048133584,6.82152472613021,8.88263737341368,6.22845852545579,2.63758800159897,1121
262,Item_262,9.23549276803859,8.97930644542327,2.91286197292297,7.23668357589232,5.2342972937022,5.79962965555153,3.84668821179233,5.24012101632803,1116
263,Item_263,9.15045691099719,3.89537447190602,5.84393668748265,5.97515167312536,1.04647811601219,6.46441377363495,6.99549382589583,6.8029601951818,1314
264,Item_264,2.49738224020265,8.5941123684307,9.30263778202509,6.70810097708415,8.95495884725513,8.04266202106565,7.19982828849111,2.00341728378508,1888
265,Item_265,3.31149139432442,6.13087412587045,2.54325411440375,9.30961040674382,9.71223661923874,5.72561195624905,3.00014235330652,5.11228932601222,1154
266,Item_266,6.86769355804002,7.69705074165643,3.6863679446943,2.56907035276287,6.60427337278476,5.88161658022118,1.56772760955855,6.15058958736731,1140
267,Item_267,5.6547084863924,4.11807126280989,6.94437075769183,8.97440234055923,6.14925368859185,6.5797763827357,2.64526114820033,2.54312599906724,1679
268,Item_268,8.07678376947999,7.09250135845039,2.70438348327317,1.10416858073646,9.67112968582506,2.09472868939172,9.53577865302453,9.96624492615649,1942
269,Item_269,5.45653340482638,5.35305700829547,4.31276210645868,1.16151717726661,8.80980465295898,5.20331024244502,7.86053604500297,4.42419112898125,1320
270,Item_270,4.67038725274233,4.65994736577341,6.31627394918229,5.92564766911542,6.95402222083698,2.61340891234083,1.65397522506824,7.14753053741717,956
271,Item_271,1.21797068732418,2.99846598255473,5.32289033471381,7.83644845732896,1.388016444878,5.67005385445852,4.62633738329905,3.93526579239337,817
272,Item_272,7.78085719559663,4.64150618221254,3.62136709419038,2.64631922076067,9.37464378421275,6.06727405867267,5.04189220238867,2.85331124338276,1763
273,Item_273,4.97370930816592,1.03329121040289,6.94117825839964,6.45314262004971,4.2252161401502,2.71245800503755,9.61963943708031,4.64768192213298,1509
274,Item_274,5.01443761733103,6.50853949164646,3.2677324463783,1.38429070900822,4.13878829641991,1.42615170476807,7.74958231775783,4.90571965340144,854
275,Item_275,3.47849174232775,6.77877771439818,3.00300044949788,2.27697244976685,8.12556591768105,5.36091096997953,3.80867401884585,9.75609386062663,854
276,Item_276,6.73588478837645,7.11129325664775,2.7969960587228,6.86027179047097,1.03787389623756,2.27962683799256,6.39090206154969,5.33454372985576,1895
277,Item_277,8.78865833944084,8.09777119154622,7.59358991479719,2.75558995401106,2.36795353657951,5.88248849476613,3.53174602028333,5.76586404097222,1542
278,Item_278,3.81272194400241,1.87832500771705,9.92115363371104,3.07865242613333,9.52468610979866,1.21593195503214,8.25029145952163,6.39634024825114,1325
279,Item_279,6.3417781248024,4.48839219408033,5.95529393767541,5.54424262113856,3.76019348852393,2.05313449606504,6.86620312013552,5.95121915092087,1252
280,Item_280,2.88144678933702,7.34168556774654,7.48417107879387,8.00491089908081,7.18897968111637,4.32676828393044,2.4632127723819,7.09587583778987,1207
281,Item_281,2.21848974633849,6.5283869205604,6.14076707084804,5.00454334416778,4.55596854180246,7.66634765005113,7.0381944012051,1.92637207892696,1876
282,Item_282,5.84223359098577,3.52494060474607,3.36471195668719,1.11172236480736,9.12070767108993,6.01734783172992,8.95249745430239,2.05739118726384,1762
283,Item_283,2.01019116191087,5.44863695777675,5.61942411546396,2.92703034276178,7.2028007503604,8.0036492064053,5.10519180097746,9.05357634101881,1499
284,Item_284,1.44363868107698,7.6030445705901,4.9339695222115,5.525926801219,3.32482324596859,8.52587385834251,8.94210759831536,3.35872502835851,1749
285,Item_285,8.05593913779124,6.77809987378415,1.73012720270814,7.91661226433316,1.5651199619986,8.21000351973038,6.48087855797357,6.74101446968555,1262
286,Item_286,8.80765579196935,4.05133826477912,3.64978136431795,2.59092017768422,1.12711588235005,1.40917242307726,7.6487830167352,7.40341545469411,998
287,Item_287,7.2027562988685,2.80954415191474,5.95137302200836,3.45921591536605,3.90611837179881,4.71489859330094,7.61143605390338,5.7668557879429,809
288,Item_288,9.81744169390773,3.99785922062981,3.99685504378608,5.34600770867205,1.28140300923849,3.26031460106536,7.9926491716134,6.82104111100848,1095
289,Item_289,9.11935566827736,9.16003979450285,1.72670075712799,5.86051504165791,5.94918937088758,2.9491927821174,3.03498060244573,3.76606000998516,866
290,Item_290,5.59632941129355,4.32151931744842,9.18921782676926,1.92249771269768,6.64161177497545,4.54523265075566,3.67514955750141,8.46679504725246,1584
291,Item_291,3.18278721877161,1.24062317599056,7.02630488996467,5.50498490441284,8.42661746488347,6.18353020132903,4.74979216874393,5.06820602158503,1245
292,Item_292,8.93148997290713,3.46207202802121,6.55672261264373,4.49485892368505,3.86396220357076,2.20305152929537,4.62783824436593,5.75023030955568,1620
293,Item_293,4.62081088577766,7.43075917618138,3.68362464155818,2.08594218608881,5.86408275078184,3.79023441866451,4.9730260052307,9.26558253789189,968
294,Item_294,7.84480054290672,4.15016606594754,9.31881027294433,7.36864147161077,1.59247636960434,9.77983499936788,6.25689810755984,3.60510531648758,1320
295,Item_295,9.03664337218635,2.9106741731925,8.55938448902231,4.16164551116262,9.7502046059297,3.90419678534542,5.96198385846174,2.30333648151899,954
296,Item_296,8.98267219420069,2.79073471136503,8.53166909190443,1.89917507629669,6.58988143033201,6.87044990742443,9.03511850192123,1.07264407582033,1397
297,Item_297,3.79252358363441,6.90771212979064,8.17590363554527,2.5667044345347,4.29578460772874,8.41060309100937,1.29280382117318,3.03818472922374,896
298,Item_298,6.90059432789381,7.64510093955473,1.7053271653151,3.25284502657935,1.96318803409518,5.62425581013972,1.48047592921164,5.38397375229194,1735
299,Item_299,2.07074369208369,7.1335429012313,4.06486572723764,9.67740361142892,4.8648028369676,7.74540521219522,8.89465656038423,6.05309665987121,1380
300,Item_300,6.97839109309158,2.42520487887647,3.78437600161693,1.2301377110792,1.12378640681105,3.10291239990156,1.40628489402767,6.90827590081628,1098
301,Item_301,4.53768405923456,1.17723917868973,7.03821492618471,6.39902395622387,9.6515059255111,4.95040380932505,9.77820333586644,4.53344900145724,1345
302,Item_302,4.52071661457754,3.33560194800232,5.36678755103946,2.83389586455923,7.94903171922157,3.89984261956268,9.64196333478137,7.60005019365291,1682
303,Item_303,5.64454854055854,2.05717753162149,3.8716688034623,6.33851504582262,4.07581331942948,3.82020473417549,2.04471366927895,9.83814971138204,1895
304,Item_304,2.39416374709254,9.4640759801261,9.79443484557199,3.45951656407072,4.32226823737055,6.58937526683108,5.02676442811223,7.5799797864012,1060
305,Item_305,4.77191006675741,4.21081668627929,4.26097020157126,4.58055741931379,3.32639864438474,5.32122384131939,6.92603551583893,2.14729278659597,1107
306,Item_306,7.74285434722042,2.49231644923657,5.61269501154026,9.45670004371447,2.23447711555819,6.81065151458679,3.36711514071772,4.50325356339783,1431
307,Item_307,4.54500162694692,8.91811679839824,9.64413158552822,3.67474804966846,4.97416388899684,5.72014752369419,8.46469884399147,9.92943229861835,1247
308,Item_308,8.13024355281804,2.58085289364466,8.91114965414438,5.29096926499416,4.91740579443428,8.41606645023865,7.11549442939145,1.85549447343175,941
309,Item_309,5.47794146598325,6.72612121487112,1.56992860817556,7.12579751810444,2.29154158483144,2.76527842968979,1.46061068527819,2.80462844159285,1456
310,Item_310,4.67177639977986,7.46481762387332,2.82347570161267,2.84066818790597,1.56283329762898,8.770738310977,9.71911645982446,2.39489412425913,1240
311,Item_311,3.16307056300759,2.9703454503122,4.16472305952735,8.18852553802661,8.82289239701424,1.77852055527854,4.80238508818176,8.31530264786164,1347
312,Item_312,8.60468683340427,2.73910115109317,9.93871274328729,4.55396779143866,6.78176268279218,4.53700555809195,8.37814931640491,9.80071056792317,899
313,Item_313,3.79860922173224,8.08433179386416,4.25063949599575,9.47960169602428,2.45801177321407,1.69345560672081,8.95895955657509,6.01672926319345,1413
314,Item_314,4.03381001334029,5.11139196487861,2.58893451648066,5.68652487122649,1.90454424129246,9.70936047575348,8.71412398714577,6.67062948546694,1040
315,Item_315,5.65518140208901,2.34426046040727,9.27722947454638,3.88912122960715,9.35237289686505,6.57365465019494,7.1391987627383,5.65372800133636,1280
316,Item_316,5.88712955243889,8.92234768625366,2.12064234485404,1.67347973475222,1.23290488337855,9.91854902076409,5.07325155107449,7.98583204073029,1804
317,Item_317,2.8437917074495,5.72326280700583,3.92470320164386,5.08143039999646,8.56029653200532,6.2625403679918,4.09180701775755,9.34689599180584,1799
318,Item_318,3.8839949355197,5.8189212201953,3.95834236409493,1.44903994892224,2.81119614667394,1.67871714280523,6.39553679197183,3.91574318596455,1491
319,Item_319,5.50660993232576,8.03582195773139,6.51932710418736,2.25800367541564,3.65760285895508,7.49983887051055,6.85248484383373,9.78788665527614,1262
320,Item_320,7.03573876476303,4.77866967563656,6.29037485998027,5.8695336601494,6.39119783192367,3.54024532629885,8.33821741324039,8.71697603687458,1257
321,Item_321,5.6987571417442,7.48437275453608,4.52405864162654,2.01243799687046,1.59717277352509,3.5849626465916,7.82905272653506,5.62583677289092,1066
322,Item_322,3.891550723335,1.16923990533612,8.95528123016872,1.03027944969951,1.03149985423739,6.3613084596655,6.51604243857368,7.18155340133136,1206
323,Item_323,2.87411201483521,8.47252341949859,3.89770033134007,9.93945095477464,9.96630516561485,7.32977608030026,1.53647019021346,2.16202807288315,1661
324,Item_324,2.86094012324479,3.3367545437203,9.46353098724223,5.90225938077226,1.85679234197153,2.17044019852911,4.69357225886418,1.82778339223819,1130
325,Item_325,9.28422943147088,5.93048611033285,4.96623753942919,7.53952307534823,7.61565854135236,1.94432695809363,3.68540009511561,5.60966320633672,909
326,Item_326,3.46548078563462,7.01059486512611,9.70067988630559,4.67470832177419,4.34772114452706,8.16801851820736,2.14483889639995,2.15379163646662,933
327,Item_327,5.29657374156517,8.16191899355883,5.60701065976423,3.11930261540097,2.56778587500591,7.50801349927173,2.64548781291815,1.89714909664823,1394
328,Item_328,2.64170554601116,2.73240544642098,2.34439490048554,4.73625217916167,5.95644663513199,9.08362518571443,6.17022784023223,1.47613486692889,1859
329,Item_329,3.89279619256502,5.86797309926085,6.27876550240882,9.20492858991102,1.38829365204449,7.40269785124395,3.70961689559122,9.97595682657951,1244
330,Item_330,3.31907274492618,1.94107876392984,7.95275364665103,6.80594273560271,4.56152262246548,8.85549709481048,1.22517911717905,5.29488857240667,1157
331,Item_331,5.14886171532915,5.09923947050582,9.38145129240543,8.00336274972425,3.7194132674584,2.17130281916783,6.57641751988753,1.6406194652129,1295
332,Item_332,8.22685885413805,7.24363858796948,7.69047624624744,1.60277189091028,3.28359484363036,1.34514288429432,9.81920813555222,7.80955120023555,1258
